Taxon	Mnemonic	Scientific name
976542		Rodentia sp. BOLD:AAA4852
924708		Rodentia sp. BOLD:AAA5163
924709		Rodentia sp. BOLD:AAA5166
854242		Rodentia sp. BOLD:AAA5168
854243		Rodentia sp. BOLD:AAA5388
854244		Rodentia sp. BOLD:AAA5389
854245		Rodentia sp. BOLD:AAA5390
854246		Rodentia sp. BOLD:AAA5391
854247		Rodentia sp. BOLD:AAA5392
854248		Rodentia sp. BOLD:AAA5393
976543		Rodentia sp. BOLD:AAA5588
976544		Rodentia sp. BOLD:AAA5589
976545		Rodentia sp. BOLD:AAA5591
854249		Rodentia sp. BOLD:AAA6284
854250		Rodentia sp. BOLD:AAA6285
854251		Rodentia sp. BOLD:AAA6286
976546		Rodentia sp. BOLD:AAA6466
854252		Rodentia sp. BOLD:AAA6735
854253		Rodentia sp. BOLD:AAA6737
854254		Rodentia sp. BOLD:AAA6738
976547		Rodentia sp. BOLD:AAA7363
854255		Rodentia sp. BOLD:AAA7575
976548		Rodentia sp. BOLD:AAA7576
1068320		Rodentia sp. BOLD:AAA7577
854256		Rodentia sp. BOLD:AAA7580
976549		Rodentia sp. BOLD:AAA7810
924710		Rodentia sp. BOLD:AAA8157
976550		Rodentia sp. BOLD:AAA8192
976551		Rodentia sp. BOLD:AAA8375
854257		Rodentia sp. BOLD:AAA8527
854258		Rodentia sp. BOLD:AAA8528
854259		Rodentia sp. BOLD:AAA8529
854260		Rodentia sp. BOLD:AAA8775
924711		Rodentia sp. BOLD:AAA8841
924712		Rodentia sp. BOLD:AAA8842
854261		Rodentia sp. BOLD:AAA9317
924713		Rodentia sp. BOLD:AAA9415
854262		Rodentia sp. BOLD:AAA9925
854263		Rodentia sp. BOLD:AAA9926
854264		Rodentia sp. BOLD:AAA9927
976552		Rodentia sp. BOLD:AAB2207
924714		Rodentia sp. BOLD:AAB2209
924715		Rodentia sp. BOLD:AAB2210
976553		Rodentia sp. BOLD:AAB2454
976554		Rodentia sp. BOLD:AAB2455
976555		Rodentia sp. BOLD:AAB3551
854265		Rodentia sp. BOLD:AAB4115
854266		Rodentia sp. BOLD:AAB4116
854267		Rodentia sp. BOLD:AAB4117
854268		Rodentia sp. BOLD:AAB4118
854269		Rodentia sp. BOLD:AAB4119
1068321		Rodentia sp. BOLD:AAB4251
854270		Rodentia sp. BOLD:AAB4789
854271		Rodentia sp. BOLD:AAB4790
854272		Rodentia sp. BOLD:AAB4791
854273		Rodentia sp. BOLD:AAB4792
854274		Rodentia sp. BOLD:AAB4950
854275		Rodentia sp. BOLD:AAB5065
854276		Rodentia sp. BOLD:AAB5480
1068322		Rodentia sp. BOLD:AAB6051
976556		Rodentia sp. BOLD:AAB6079
1068323		Rodentia sp. BOLD:AAB6080
854277		Rodentia sp. BOLD:AAB6081
976557		Rodentia sp. BOLD:AAB6233
1068324		Rodentia sp. BOLD:AAB6333
854278		Rodentia sp. BOLD:AAB6500
924716		Rodentia sp. BOLD:AAB6757
854279		Rodentia sp. BOLD:AAB6913
854280		Rodentia sp. BOLD:AAB6914
854281		Rodentia sp. BOLD:AAB6915
854282		Rodentia sp. BOLD:AAB7894
924717		Rodentia sp. BOLD:AAB9079
976558		Rodentia sp. BOLD:AAB9152
924718		Rodentia sp. BOLD:AAC0192
854284		Rodentia sp. BOLD:AAC0404
854285		Rodentia sp. BOLD:AAC0405
1068325		Rodentia sp. BOLD:AAC0437
854286		Rodentia sp. BOLD:AAC0624
854287		Rodentia sp. BOLD:AAC0638
854288		Rodentia sp. BOLD:AAC1366
854289		Rodentia sp. BOLD:AAC1367
854290		Rodentia sp. BOLD:AAC1498
854291		Rodentia sp. BOLD:AAC2060
854292		Rodentia sp. BOLD:AAC2507
924719		Rodentia sp. BOLD:AAC2628
854293		Rodentia sp. BOLD:AAC2730
854294		Rodentia sp. BOLD:AAC2731
1068326		Rodentia sp. BOLD:AAC3783
976559		Rodentia sp. BOLD:AAC4161
854295		Rodentia sp. BOLD:AAC5876
854296		Rodentia sp. BOLD:AAC7382
854297		Rodentia sp. BOLD:AAC7959
976560		Rodentia sp. BOLD:AAC7988
854298		Rodentia sp. BOLD:AAC8007
854299		Rodentia sp. BOLD:AAC8257
854300		Rodentia sp. BOLD:AAC8258
854301		Rodentia sp. BOLD:AAC8259
976561		Rodentia sp. BOLD:AAC8705
854302		Rodentia sp. BOLD:AAC9049
854303		Rodentia sp. BOLD:AAC9411
854304		Rodentia sp. BOLD:AAC9412
854305		Rodentia sp. BOLD:AAC9413
854306		Rodentia sp. BOLD:AAD0095
854307		Rodentia sp. BOLD:AAD0096
854308		Rodentia sp. BOLD:AAD0504
854309		Rodentia sp. BOLD:AAD0505
854310		Rodentia sp. BOLD:AAD1705
854311		Rodentia sp. BOLD:AAD2401
976562		Rodentia sp. BOLD:AAD3946
854312		Rodentia sp. BOLD:AAD3947
854313		Rodentia sp. BOLD:AAD4554
854314		Rodentia sp. BOLD:AAD5688
854315		Rodentia sp. BOLD:AAD6064
924720		Rodentia sp. BOLD:AAD6195
976563		Rodentia sp. BOLD:AAD6884
1068327		Rodentia sp. BOLD:AAD7335
854316		Rodentia sp. BOLD:AAD8817
854317		Rodentia sp. BOLD:AAD9744
854318		Rodentia sp. BOLD:AAE0402
854319		Rodentia sp. BOLD:AAE0514
854320		Rodentia sp. BOLD:AAE0654
854321		Rodentia sp. BOLD:AAE0655
976564		Rodentia sp. BOLD:AAE1183
976565		Rodentia sp. BOLD:AAE1184
854322		Rodentia sp. BOLD:AAE1436
854323		Rodentia sp. BOLD:AAE1437
854324		Rodentia sp. BOLD:AAE2617
854325		Rodentia sp. BOLD:AAE4464
854326		Rodentia sp. BOLD:AAE4637
854327		Rodentia sp. BOLD:AAE6188
924721		Rodentia sp. BOLD:AAE6361
854328		Rodentia sp. BOLD:AAE6391
854329		Rodentia sp. BOLD:AAE6396
976566		Rodentia sp. BOLD:AAE7394
854330		Rodentia sp. BOLD:AAE8215
1068328		Rodentia sp. BOLD:AAE8241
854331		Rodentia sp. BOLD:AAE8763
854332		Rodentia sp. BOLD:AAE9374
854333		Rodentia sp. BOLD:AAE9422
854334		Rodentia sp. BOLD:AAF2420
924722		Rodentia sp. BOLD:AAF4884
924723		Rodentia sp. BOLD:AAF4982
924724		Rodentia sp. BOLD:AAF5824
854335		Rodentia sp. BOLD:AAF6137
924725		Rodentia sp. BOLD:AAF6153
854336		Rodentia sp. BOLD:AAF7215
854337		Rodentia sp. BOLD:AAF8020
924726		Rodentia sp. BOLD:AAH3526
854338		Rodentia sp. BOLD:AAH9234
924727		Rodentia sp. BOLD:AAI4357
854339		Rodentia sp. BOLD:AAI4890
976567		Rodentia sp. BOLD:AAI8143
854340		Rodentia sp. BOLD:AAI9983
1068329		Rodentia sp. BOLD:AAJ2224
854341		Rodentia sp. BOLD:AAJ3129
854342		Rodentia sp. BOLD:AAJ3874
854343		Rodentia sp. BOLD:AAK3139
854344		Rodentia sp. BOLD:AAK5957
854345		Rodentia sp. BOLD:AAK6199
924728		Rodentia sp. BOLD:AAK7585
854346		Rodentia sp. BOLD:AAK8343
976568		Rodentia sp. BOLD:AAK8349
854347		Rodentia sp. BOLD:AAL1321
924729		Rodentia sp. BOLD:AAM0602
924730		Rodentia sp. BOLD:AAM1742
924731		Rodentia sp. BOLD:AAM1970
924732		Rodentia sp. BOLD:AAM3251
924733		Rodentia sp. BOLD:AAM4143
976569		Rodentia sp. BOLD:AAM5468
924734		Rodentia sp. BOLD:AAM5477
924735		Rodentia sp. BOLD:AAN0005
976570		Rodentia sp. BOLD:AAN2513
976571		Rodentia sp. BOLD:AAN2772
976572		Rodentia sp. BOLD:AAN2773
976573		Rodentia sp. BOLD:AAN2997
976574		Rodentia sp. BOLD:AAN3226
976575		Rodentia sp. BOLD:AAN3472
976576		Rodentia sp. BOLD:AAN3747
976577		Rodentia sp. BOLD:AAN3804
976578		Rodentia sp. BOLD:AAN3831
976579		Rodentia sp. BOLD:AAN4160
976580		Rodentia sp. BOLD:AAN4251
976581		Rodentia sp. BOLD:AAN9282
976582		Rodentia sp. BOLD:AAN9308
976583		Rodentia sp. BOLD:AAO0857
976584		Rodentia sp. BOLD:AAO0861
976585		Rodentia sp. BOLD:AAO7242
1068330		Rodentia sp. BOLD:AAV6426
862061		Rodentia sp. FCMUN033-09
1240105		Rodentia sp. IN-2012 (III-1)
1240106		Rodentia sp. IN-2012 (III-2)
1240107		Rodentia sp. IN-2012 (VI)
1240108		Rodentia sp. IN-2012 (X)
906620		Rodentia sp. MXTOP112-09
906621		Rodentia sp. MXTOP592-09
48088		Romerolagus
48089	ROMDI	Romerolagus diazi
9406		Rousettus
9407	ROUAE	Rousettus aegyptiacus
77220		Rousettus aegyptiacus aegyptiacus
77221		Rousettus aegyptiacus princeps
58083	ROUAM	Rousettus amplexicaudatus
1129002		Rousettus celebensis
77222	ROULA	Rousettus lanosus
9408	ROULE	Rousettus leschenaultii
2721789		Rousettus linduensis
77223	ROUMA	Rousettus madagascariensis
705079		Rousettus obliviosus
1898393		Rousettus sp.
1812332		Rousettus sp. FCA-2016a
1158137		Rousettus sp. YPZ-2012
414523		Rousettus spinalatus
226572		Rubrisciurus
226573		Rubrisciurus rubriventer
1088089		Rucervus
43328	RUCDU	Rucervus duvaucelii
1704528		Rucervus duvaucelii branderi
2170375		Rucervus duvaucelii duvaucelii
1088090	RUCEL	Rucervus eldii
178739		Rucervus eldii eldii
178740		Rucervus eldii hainanus
141656		Rucervus eldii siamensis
208364		Rucervus eldii thamin
291354	RUCSC	Rucervus schomburgki
9845		Ruminantia
371038		Rungwecebus
371039	RUNKI	Rungwecebus kipunji
34868		Rupicapra
2716129		Rupicapra cf. pyrenaica VCB-2020
72545	RUPPY	Rupicapra pyrenaica
130900		Rupicapra pyrenaica ornata
130901		Rupicapra pyrenaica parva
130902		Rupicapra pyrenaica pyrenaica
34869	RUPRU	Rupicapra rupicapra
573194		Rupicapra rupicapra asiatica
573195		Rupicapra rupicapra balcanica
573196		Rupicapra rupicapra carpatica
573197		Rupicapra rupicapra cartusiana
573198		Rupicapra rupicapra caucasica
130898	RUPRP	Rupicapra rupicapra rupicapra
130899		Rupicapra rupicapra tatrica
2022397		Rupicapra sp. mtC1
2022398		Rupicapra sp. mtC2
2022400		Rupicapra sp. mtE1
2022399		Rupicapra sp. mtE2
2022401		Rupicapra sp. mtE3
2022402		Rupicapra sp. mtE4
2022395		Rupicapra sp. mtW1
2022396		Rupicapra sp. mtW2
2022404		Rupicapra sp. numt1
2022403		Rupicapra sp. numt2
2022405		Rupicapra sp. numt3
662560		Rusa
1088129		Rusa alfredi
1826171		Rusa marianna
1088130		Rusa timorensis
173988		Rusa timorensis macassaricus
662561	RUSUN	Rusa unicolor
173987		Rusa unicolor cambojensis
1966383		Rusa unicolor dejeani
660297		Rusa unicolor hainana
399782	RUSUS	Rusa unicolor swinhoei
150085		Ruwenzorisorex
150086		Ruwenzorisorex suncoides
446909		Saccolaimus
446910	SACFL	Saccolaimus flaviventris
526813	SACSA	Saccolaimus saccolaimus
59481		Saccopteryx
59482	SACBI	Saccopteryx bilineata
409053		Saccopteryx canescens
409054		Saccopteryx gymnura
249018	SACLE	Saccopteryx leptura
245071		Saccopteryx sp. CRB2490
106346		Saccostomus
122953		Saccostomus campestris
1890209		Saccostomus campestris campestris
1582487		Saccostomus campestris x mashonae
1582510		Saccostomus cf. campestris TA-2014
1582486		Saccostomus mashonae
1582484		Saccostomus mearnsi
106347		Saccostomus sp.
248004		Saccostomus sp. 13777
248007		Saccostomus sp. 13822
248008		Saccostomus sp. 13823
248009		Saccostomus sp. 13830
248015		Saccostomus sp. 404411
248014		Saccostomus sp. 41386
248010		Saccostomus sp. 41392
248011		Saccostomus sp. 41414
248012		Saccostomus sp. 41623
248013		Saccostomus sp. 42036
247998		Saccostomus sp. 50064
247999		Saccostomus sp. 50137
248006		Saccostomus sp. 50664
248005		Saccostomus sp. 50709
248016		Saccostomus sp. TZ502
248001		Saccostomus sp. ZM15
248000		Saccostomus sp. ZM3
248002		Saccostomus sp. ZM35
248003		Saccostomus sp. ZM9
1582485		Saccostomus umbriventer
9486		Saguinus
37588		Saguinus bicolor
37589	SAGBB	Saguinus bicolor bicolor
43778	SAGGE	Saguinus geoffroyi
2586293		Saguinus geoffroyi x Saguinus leucopus
873073		Saguinus graellsi
9491	SAGIM	Saguinus imperator
881951		Saguinus imperator subgrisescens
1079039		Saguinus inustus
78454	SAGLB	Saguinus labiatus
873066		Saguinus labiatus labiatus
290597	SAGLE	Saguinus leucopus
356666	SAGMA	Saguinus martinsi
873067		Saguinus melanoleucus
873068		Saguinus melanoleucus melanoleucus
30586	SAGMI	Saguinus midas
78354	SAGMM	Saguinus midas midas
9488	SAGMY	Saguinus mystax
873069		Saguinus mystax mystax
356665	SAGMN	Saguinus niger
9490	SAGOE	Saguinus oedipus
2586294		Saguinus oedipus x Saguinus leucopus
100754		Saguinus sp.
1967463		Saguinus sp. EG-2017
260575		Saguinus sp. T1030
34874		Saiga
34875	SAITA	Saiga tatarica
1218238		Saiga tatarica mongolica
2069564		Saiga tatarica tatarica
9520		Saimiri
27679		Saimiri boliviensis
39432	SAIBB	Saimiri boliviensis boliviensis
495297	SAIBP	Saimiri boliviensis peruviensis
70928	SAIOE	Saimiri oerstedii
942008		Saimiri oerstedii citrinellus
867380		Saimiri oerstedii oerstedii
9521	SAISC	Saimiri sciureus
495298		Saimiri sciureus albigena
495299		Saimiri sciureus cassiquiarensis
198114		Saimiri sciureus collinsi
495300		Saimiri sciureus macrodon
190117		Saimiri sciureus sciureus
1561164		Saimiri sp.
1967464		Saimiri sp. 1 EG-2017
1967465		Saimiri sp. 2 EG-2017
1967466		Saimiri sp. 3 EG-2017
1090919		Saimiri sp. MAS-2011
66265	SAIUS	Saimiri ustus
1561161		Saimiri vanzolinii
378850		Saimiriinae
219104		Salanoia
219105	SALCN	Salanoia concolor
868860		Salanoia durrelli
1567519		Salinoctomys
119815		Salinomys
119816	SALDL	Salinomys delicatus
1041414		Salpingotus
1385376		Salpingotus crassicauda
1041415		Salpingotus kozlovi
1568969		Santamartamys
1568970		Santamartamys rufodorsalis
1532884		Sapajus
9515	SAPAP	Sapajus apella
174598		Sapajus apella apella
1547595		Sapajus apella macrocephalus
649471		Sapajus cay
1112861		Sapajus flavius
1126382		Sapajus libidinosus
867366		Sapajus nigritus
867367		Sapajus nigritus robustus
1874197		Sapajus sp.
2093836		Sapajus sp. 10 FD-2018
2093837		Sapajus sp. 22 FD-2018
2093835		Sapajus sp. 9 FD-2018
2093839		Sapajus sp. M12 FD-2018
2093840		Sapajus sp. M39 FD-2018
2093838		Sapajus sp. M5 FD-2018
2805706		Sapajus sp. Pr035
174599		Sapajus xanthosternos
9304		Sarcophilus
9305	SARHA	Sarcophilus harrisii
999965		Sauromys
258869	SAUPE	Sauromys petrophilus
1268276		Saxatilomys
1268277		Saxatilomys paulinae
71118		Scalopus
71119	SCAAQ	Scalopus aquaticus
9392		Scandentia
1300116		Scapanulus
1300117		Scapanulus oweni
182672		Scapanus
182673	SCALA	Scapanus latimanus
182674	SCAOR	Scapanus orarius
182675	SCATO	Scapanus townsendii
89125		Scapteromys
241146		Scapteromys aquaticus
1394148		Scapteromys meridionalis
1604309		Scapteromys sp. ULB-2015a
1604308		Scapteromys sp. ULB-2015b
1608535		Scapteromys sp. ULB-2015c
89126		Scapteromys tumidus
446352		Scaptochirus
446353		Scaptochirus moschatus
224954		Scaptonyx
224955	SCAFU	Scaptonyx fusicaudus
2494513		Scarturus
1738044		Scarturus tetradactyla
2494516		Scarturus vinogradovi
2546655		Scelidodon
2546666	SCESW	Scelidodon sp. (strain SLP-2019)
2546654		Scelidotherium
2546665	SCESX	Scelidotherium sp. (strain SLP-2019)
55153	9SCIU	Sciuridae
1002717		Sciuridae sp. AVB-2011
337722		Sciurillinae
45483		Sciurillus
45484	SCIPI	Sciurillus pusillus
227738		Sciurillus pusillus kuhlii
9991		Sciurinae
337752		Sciurini
33553		Sciuromorpha
226848		Sciurotamias
226849	SCIDA	Sciurotamias davidianus
2073145		Sciurotamias forresti
10001		Sciurus
10007	SCIAB	Sciurus aberti
10002		Sciurus aberti aberti
10003		Sciurus aberti barberi
10004		Sciurus aberti chuscensis
10005		Sciurus aberti ferreus
10006		Sciurus aberti kaibabensis
84648	SCIAE	Sciurus aestuans
1473541		Sciurus alleni
425181		Sciurus anomalus
2806248		Sciurus anomalus syriacus
2749096		Sciurus arizonensis
1357733		Sciurus aureogaster
30640	SCICA	Sciurus carolinensis
365147		Sciurus carolinensis carolinensis
1473542		Sciurus colliaei
1357737		Sciurus deppei
1473544		Sciurus flammifer
1473560		Sciurus gilvigularis
226870		Sciurus granatensis
1357734		Sciurus granatensis hoffmanni
53278	SCIGR	Sciurus griseus
226872	SCIIG	Sciurus ignitus
227739		Sciurus ignitus argentinius
55150	SCILI	Sciurus lis
2749097		Sciurus nayaritensis
34861	SCINI	Sciurus niger
365148		Sciurus niger rufiventer
1160807		Sciurus oculatus
2749098		Sciurus pucheranii
48669		Sciurus sp.
1917017		Sciurus sp. 1 AG-2016
45473	SCIST	Sciurus stramineus
226875		Sciurus variegatoides
1357735		Sciurus variegatoides rigidus
1357736		Sciurus variegatoides thomasi
55149	SCIVU	Sciurus vulgaris
1357419		Sciurus vulgaris fuscoater
1612438		Sciurus vulgaris mantchuricus
371400		Sciurus vulgaris orientis
2594271		Sciurus yucatanensis
48016		Scolomys
48017	SCOJU	Scolomys juruaense
211636		Scolomys melanops
211798		Scolomys ucayalensis
56235		Scotinomys
56236	SCOTE	Scotinomys teguina
89107	SCOXE	Scotinomys xerampelinus
258954		Scotoecus
2448838		Scotoecus albofuscus
1975661		Scotoecus cf. hirundo AN-2017
2664495		Scotoecus hindei
258955		Scotoecus hirundo
2448883		Scotoecus sp. DMR-2017
1002350		Scotoecus sp. IVK-2011
258956		Scotomanes
258957		Scotomanes ornatus
1001562		Scotonycteris
1609901		Scotonycteris bergmansi
1001563		Scotonycteris zenkeri
1609904		Scotonycteris zenkeri occidentalis
153296		Scotophilus
2559805		Scotophilus andrewreborii
258951		Scotophilus borbonicus
2559808		Scotophilus clade
2559809		Scotophilus clade 1 TD-2019
2559810		Scotophilus clade 2 TD-2019
2559811		Scotophilus clade 3 TD-2019
2559812		Scotophilus clade 4 TD-2019
2559813		Scotophilus clade 5 TD-2019
2559814		Scotophilus clade 7 TD-2019
258952	SCODI	Scotophilus dinganii
159339	SCOHE	Scotophilus heathii
153297	SCOKU	Scotophilus kuhlii
249034		Scotophilus leucogaster
2559806		Scotophilus livingstonii
565071		Scotophilus marovaza
380359		Scotophilus nigrita
1850281		Scotophilus nucella
258953		Scotophilus nux
565068		Scotophilus robustus
1975656		Scotophilus sp. B115
1975657		Scotophilus sp. B156
2591333		Scotophilus sp. clade 1 TD-2019
2591334		Scotophilus sp. clade 2 TD-2019
2591335		Scotophilus sp. clade 3 TD-2019
2591336		Scotophilus sp. clade 4 TD-2019
2591337		Scotophilus sp. clade 5 TD-2019
2591338		Scotophilus sp. clade 7 TD-2019
2448884		Scotophilus sp. DMR-2017
1002351		Scotophilus sp. IVK-2011
565070		Scotophilus tandrefana
2559807		Scotophilus trujilloi
312069		Scotophilus viridis
565069		Scotophilus viridis nigritellus
270779		Scotorepens
270780		Scotorepens sp. JMW-2004
150087		Scutisorex
150088		Scutisorex somereni
1378286		Scutisorex thori
298883		Sekeetamys
298884		Sekeetamys calurus
88028		Semnopithecus
2805936		Semnopithecus ajax
88029	SEMEN	Semnopithecus entellus
867381		Semnopithecus entellus entellus
867382		Semnopithecus hector
1208734		Semnopithecus hypoleucos
1208733		Semnopithecus priam
2804203		Semnopithecus schistaceus
1778600		Semnopithecus sp.
319818		Setifer
319819		Setifer setosus
30669		Setonix
30670	SETBR	Setonix brachyurus
30671		Setonix sp.
52906		Sicista
2079261		Sicista armenica
489448		Sicista betulina
1247383		Sicista caucasica
2599793		Sicista caudata
1247459		Sicista cf. caucasica
1247458		Sicista cf. subtilis
1170369		Sicista concolor
109676		Sicista kazbegica
1652698		Sicista kluchorica
2079260		Sicista lorigera
1652696		Sicista napaea
2603786		Sicista nordmanni
1651967		Sicista severtzovi
1651970		Sicista severtzovi cimlanica
1510182		Sicista strandi
1247384		Sicista subtilis
1510183		Sicista subtilis nordmanni
1651969		Sicista subtilis subtilis
1510184		Sicista subtilis trizona
52907		Sicista tianschanica
52905		Sicistinae
42414		Sigmodon
129434		Sigmodon alleni
2030026		Sigmodon alleni complex sp. Oaxaca
134742		Sigmodon alstoni
129435		Sigmodon arizonae
134746		Sigmodon arizonae major
89246		Sigmodon fulviventer
134747		Sigmodon fulviventer dalquesti
134748		Sigmodon fulviventer fulviventer
262468		Sigmodon hirsutus
42415	SIGHI	Sigmodon hispidus
129436		Sigmodon hispidus berlandieri
129437		Sigmodon hispidus chiriquensis
129438		Sigmodon hispidus eremicus
129439		Sigmodon hispidus griseus
129441		Sigmodon hispidus spadicipygus
129442		Sigmodon hispidus texianus
134743		Sigmodon leucotis
42416		Sigmodon mascotensis
56214	SIGOC	Sigmodon ochrognathus
134744		Sigmodon peruanus
134745		Sigmodon toltecus
40141		Sigmodontinae
2782729		Sigmodontinae gen. n. sp. e NT-2020
2782730		Sigmodontinae gen. n. sp. m NT-2020
2782731		Sigmodontinae gen. n. sp. QCAZ 8720
1158968		Sigmodontinae sp. ABRMM535-11
218837		Sigmodontomys
218838		Sigmodontomys alfari
1157041		Sigmodontomys aphrastus
715502		Sigmodontomys sp. JDH-2010a
1203020		Simias
170207	SIMCO	Simias concolor
314293		Simiiformes
2749100		Simosciurus
1547579		Simosciurus nebouxii
2493642		Simosthenurus
2493644		Simosthenurus occidentalis
9774		Sirenia
976661		Sirenia sp. BOLD:AAH8089
13265		Smilodon
13266		Smilodon fatalis
339609		Smilodon populator
9300		Sminthopsis
75753	SMIAI	Sminthopsis aitkeni
90756	SMIAR	Sminthopsis archeri
90757	SMIBI	Sminthopsis bindi
90772	SMIBU	Sminthopsis butleri
9301	SMICR	Sminthopsis crassicaudata
75754	SMIDL	Sminthopsis dolichura
90758	SMIDO	Sminthopsis douglasi
154956		Sminthopsis froggatti
75755	SMIGI	Sminthopsis gilberti
90759	SMIGA	Sminthopsis granulipes
75756	SMIGR	Sminthopsis griseoventer
90760	SMIHI	Sminthopsis hirtipes
90761	SMILE	Sminthopsis leucopus
90762		Sminthopsis leucopus ferruginifrons
90763		Sminthopsis leucopus leucopus
90764	SMILO	Sminthopsis longicaudata
9302	SMIMA	Sminthopsis macroura
32560	SMIMU	Sminthopsis murina
344269		Sminthopsis murina murina
344270		Sminthopsis murina tatei
90765	SMIOO	Sminthopsis ooldea
90766	SMIPS	Sminthopsis psammophila
232337		Sminthopsis sp. HHAM-2003
154957		Sminthopsis stalkeri
90767	SMIVI	Sminthopsis virginiae
90771		Sminthopsis virginiae nitela
90768		Sminthopsis virginiae rufigenis
90769		Sminthopsis virginiae virginiae
90770	SMIYO	Sminthopsis youngsoni
2736677		Smutsia
1559511		Smutsia gigantea
302418		Smutsia temminckii
79804		Solenodon
264759		Solenodon cubanus
79805	SOLPA	Solenodon paradoxus
1906352		Solenodon paradoxus paradoxus
1906353		Solenodon paradoxus woodi
79803		Solenodontidae
1174665		Solisorex
1174666		Solisorex pearsoni
